ComunidadID,PreguntaID,Pregunta,A,B,C,D
PV2022,11,"Cada Comunidad Autónoma sigue las adaptaciones del calendario de vacunación
sistemática aprobado por el Consejo Interterritorial del Sistema Nacional de
Salud, teniendo en cuenta unas consideraciones. Señale la INCORRECTA.","En caso de estar inmunizados antes de los 12 meses con sarampión o triple vírica o en
cualquier edad exclusivamente contra el sarampión, se administrarán dos dosis de triple
vírica.","Evitar “ocasiones perdidas” administrando el mayor número de dosis posible en un
mismo acto de vacunación, para conseguir que no aparezcan bolsas de población
susceptible a enfermedades infecciosas inmunoprevenibles.","Todas las vacunas de antígenos inactivados pueden administrarse simultáneamente o
con cualquier intervalo entre ellas.","Promover actuaciones encaminadas a la administración de todas las vacunas que sea
posible en el propio centro escolar."
PV2022,12,"Según el modelo de los estadios del cambio de Prochaska y Di Clemente, se
considera que la persona se encuentra en un estadio de mantenimiento cuando
mantiene la nueva conducta ¿a partir de cuánto tiempo?",Más de 2 meses.,Más de 3 meses.,Más de 6 meses.,Más de 12 meses.
PV2022,13,"Dentro de la respuesta vacunal, señala la INCORRECTA en relación a la respuesta
primaria.",Se produce cuando es la primera vez que el antígeno contacta con el organismo.,Predominan los anticuerpos de tipo IgG.,Se producen escasos niveles de anticuerpos.,Puede durar días o semanas.
PV2022,4,14.- ¿Cuál de las siguientes respuestas sobre las vacunas es INCORRECTA?,La vacuna de la polio oral (VPO) se puede congelar y debe ser protegida de la luz.,"La vacuna contra la tosferina está incluida en el calendario vacunal de población adulta
de la CAPV durante el embarazo.","Los bebés que hayan pasado la varicela durante su primer año de vida no deberán recibir
ninguna dosis de la vacuna frente a la varicela establecidas en el calendario vacunal
infantil de la CAPV.","En la vacunación sistemática de adultos frente a la difteria en la CAPV se sigue la misma
pauta que la recomendada para la protección frente al tétanos."
PV2022,15,"La pirámide definida por el King’s Fund en el Reino Unido es una adaptación de
la pirámide de Kaiser en la que se combina la visión sanitaria y la social como dos
partes integradas de la atención que requiere un individuo. Según esta pirámide
¿en qué nivel se incluyen el apoyo a los cuidadores y los cuidados en el hogar de
alta calidad?",Nivel 1. Autogestión.,Nivel 2. Gestión de la enfermedad.,Nivel 3. Gestión del caso.,Nivel 4. Gestión individual domiciliaria.
PV2022,16,"Señala a qué concepto se asocia la siguiente definición: es la capacidad del agente
microbiano para invadir y multiplicarse en el huésped.",Contagiosidad.,Patogenicidad.,Infectividad.,Virulencia.
PV2022,17,Señala la respuesta INCORRECTA respecto al índice epidémico.,Permite valorar la incidencia de una determinada enfermedad en la población.,"Si el índice es 1,25 o superior, se habla de incidencia alta.",Valora el patrón de frecuencia de una enfermedad en una población.,Se calcula dividiendo el nº casos esperados entre el nº casos observados.
PV2022,18,El valor predictivo positivo (VPP) se define como:,Probabilidad de que un paciente con un resultado positivo tenga la enfermedad.,Probabilidad de que un paciente con un resultado negativo tenga la enfermedad.,Probabilidad de que un paciente con un resultado negativo no tenga la enfermedad.,Probabilidad de que un paciente con un resultado positivo no tenga la enfermedad.
PV2022,5,"19.- Respecto a las precauciones basadas en la transmisión, señala la opción
INCORRECTA:","Las precauciones de transmisión aérea se deben seguir con pacientes que se sabe o se
sospecha que están infectados con microorganismos transmitidos por gotículas de
transmisión aérea (pequeñas partículas de menos de 5 micras de tamaño).","Siguiendo las precauciones de transmisión por gotas la puerta de la habitación debe
permanecer cerrada.","Siguiendo las recomendaciones de transmisión por contacto, se deben quitar los guantes
antes de dejar el entorno del paciente y lavarse las manos inmediatamente con un agente
antimicrobiano o antiséptico.","Una de las indicaciones en el caso de las precauciones de transmisión aérea, es situar al
paciente en habitación individual que tenga presión de aire negativa monitorizada en
relación con las áreas de alrededor."
PV2022,20,"Respecto a la infección por VIH, señala la opción INCORRECTA.",El reservorio es exclusivamente humano.,El período de latencia es solo de días.,"El parámetro theta es muy bajo, cercano al 10 %.",El período de incubación dura unos 10 años.
PV2022,21,"Una prueba perfecta permitiría diferenciar siempre entre los enfermos y los sanos.
Señala a qué concepto se asocia la siguiente definición: capacidad de la prueba para
clasificar correctamente (resultado -) a los no enfermos.",Sensibilidad.,Especificidad.,Fiabilidad.,Validez.
PV2022,22,"Indica cuál de los siguientes microorganismos NO causa infección de transmisión
sexual (ITS):",Streptococo grupo A.,Haemophilus ducreyi.,Molluscum contagiosum.,Treponema pallidum.
PV2022,23,Señala la opción INCORRECTA respecto a la legionelosis.,Es una enfermedad de declaración obligatoria.,El reservorio es el agua y la transmisión se produce de persona a persona.,"Las formas clínicas más frecuentes son la enfermedad del legionario y la fiebre
de Pontiac.",Una de las formas de destruir la bacteria es el supercalentamiento a >50 ºC.
PV2022,6,"24.- Entre los factores de riesgo para el bajo peso al nacer se encuentran todos
EXCEPTO:",Diabetes mellitus.,Edad > 16.,Bajo nivel de ingresos.,Fumar 1 paquete/día o más.
PV2022,25,En la valoración prenatal inicial son hallazgos normales todos EXCEPTO:,Pulsos disminuidos en extremidades.,Hemoglobina: 12 -16 g/dL.,Ganglios axilares palpables.,Hiperplasia gingival.
PV2022,26,Es un hallazgo normal en el recién nacido durante los primeros días de vida:,"80 respiraciones/minuto, con breves periodos de apnea.","Temperatura axilar de 35,8 – 36,2 ºC.",Tensión arterial 120/70 mm Hg al nacimiento.,"Con el llanto, hasta 180 latidos/minuto."
PV2022,27,"Son objetivos de enfermería durante las primeras 4 horas después del nacimiento
(periodo de ingreso), todas EXCEPTO:",Mantener una vía aérea permeable.,Mantener un entorno térmico neutro.,Evitar la alimentación.,Observar la primera orina y las primeras heces.
PV2022,28,"En la enseñanza a los padres en la preparación para el alta son métodos adecuados
todos EXCEPTO:",Aportar material escrito y folletos.,Utilizar un muñeco para demostrar las conductas.,Evitar que haya espacio para las preguntas.,Demostrar las técnicas y pedir una demostración.
PV2022,7,"29.- En la valoración de enfermería de un recién nacido con atresia de coanas podemos
identificar:",Oclusión posterior de la nariz.,Cabeza agrandada.,Fisura que conecta las cavidades oral y nasal.,Goteo constante de orina.
PV2022,30,"Los recién nacidos de madres alcohólicas corren el riesgo de sufrir complicaciones
a largo plazo. Todas son correctas EXCEPTO:",Ictericia.,Bajo nivel intelectual.,Anomalías del lenguaje.,Hiperactividad.
PV2022,31,"La eritromicina se utiliza como tratamiento profiláctico de la oftalmia neonatal
causada por la bacteria Neisseria Gonorrhoeae. En su administración la enfermería
ha de tener en cuenta que:",No debe bajo ningún concepto eliminar el exceso de pomada pasados varios minutos.,Debe irrigar los ojos después de la aplicación.,No debe limpiar los ojos del recién nacido antes de la aplicación.,Debe utilizar un tuvo nuevo de un solo uso en cada administración.
PV2022,32,"En la alimentación por sonda de un recién nacido dentro de la actuación de
enfermería, qué NO es correcto:",Montar y preparar el equipo.,Explicar el procedimiento y su objetivo a la familia.,Utilizar preferiblemente la vía nasogástrica a la orogástrica.,"Maximizar el placer de la toma del recién nacido, siempre que sea posible durante la
alimentación."
PV2022,33,"Uno de los factores de alto riesgo prenatal es la macrosomia fetal. ¿Qué implicación
tiene para la madre?",Un mayor riesgo de hemorragia postparto.,Un mayor riesgo de diabetes gestacional.,Un mayor riesgo de preclampsia.,Un aumento de la hospitalización.
PV2022,8,"34.- La mayoría de los accidentes de los niños en edad escolar pueden evitarse si se
toman las medidas adecuadas para su prevención. ¿Cuál de las siguientes medidas
se considera la más adecuada?",La vía técnica.,La vía normativa.,La vía preventiva.,La vía educativa.
PV2022,35,"Un resultado positivo a un análisis de sangre de VHS-2 implica que con mucha
probabilidad haya una infección por:",Clamidia.,Sífilis.,Herpes genital.,Virus papiloma humano.
PV2022,36,El síndrome de Münchhausen…:,"Es un trastorno del desarrollo sexual caracterizado por la presencia de genitales externos
femeninos.","Es una forma de maltrato infantil en la que el/la cuidador/a del niño/a inventa síntomas
falsos o provoca síntomas reales para que parezca que el niño/a está enfermo/a.","Es un maltrato emocional sobre el niño/a través de insultos y situaciones de hostilidad
verbal crónica.","Es un trastorno genético que afecta al desarrollo de las niñas y su causa es un cromosoma
X ausente o incompleto."
PV2022,37,¿Cuál de los siguientes NO es un objetivo en el control del niño/a sano/a?,Apoyar en las pruebas diagnósticas.,Orientar sobre nutrición.,Disciplinar los esfínteres.,Prevenir accidentes.
PV2022,38,"¿Cuál de las siguientes NO es una recomendación de alimentación saludable para
padres y madres?",Enseñar al niño / a la niña a comer de todo y no abusar de nada.,Enseñar a no jugar con la comida.,Limitar el consumo de “calorías vacías”.,Conocer los menús escolares para complementarlos en casa.
PV2022,9,39.- El aspecto de mayor importancia en la higiene de la población en edad escolar es:,La higiene de manos.,La higiene genital.,La higiene buco-dental.,La autonomía en la higiene.
PV2022,40,"¿Cuál de las siguientes respuestas NO es un factor de riesgo para el consumo de
tóxicos en la adolescencia?",Sentimiento de inmortalidad.,Capacidad adquisitiva alta.,Consumo de tóxicos por parte de progenitores.,Baja autoestima.
PV2022,41,Señale la respuesta INCORRECTA sobre educación sexual en adolescentes.,"La educación sexual ayuda a conocer los límites que las parejas deben establecer en
su relación.",La educación sexual precoz favorece el llamado “sexo seguro”.,La educación sexual estimula el inicio precoz de las relaciones sexuales.,La educación sexual no se debe impartir únicamente en el centro educativo.
PV2022,42,"¿Qué tipo de diabetes es la más habitual y sus causas incluyen obesidad, herencia
y factores ambientales?",Diabetes tipo 1.,Diabetes tipo 2.,Diabetes gestacional.,Diabetes relacionada con otros trastornos.
PV2022,43,"Indique cuál de las siguientes características en una persona diabética NO es de
alto riesgo para desarrollar infecciones y otras alteraciones en los pies:",Duración de la diabetes mayor de 10 años.,Antecedente de tabaquismo.,Disminución de los pulsos periféricos.,Aumento de la sensibilidad.
PV2022,10,"44.- Entre las recomendaciones que se le da al paciente con una extremidad superior
inmovilizada con una escayola NO se encuentra:",Elevar la extremidad inmovilizada a nivel del corazón.,Informar del dolor que no se controla con analgesia y elevación del miembro.,Enseñar a insertar objetos romos dentro de la escayola para aliviar el prurito.,Mostrar los ejercicios para promover la circulación y disminuir el síndrome por desuso.
PV2022,45,Señale cuál es un factor de riesgo de osteoporosis:,El sedentarismo.,La exposición a la luz solar.,Ingesta alta de calcio y vitamina D.,Índice de masa corporal elevado.
PV2022,46,"Indique cuál de las siguientes intervenciones de enfermería NO se debe realizar en
el posoperatorio a una paciente con sustitución total de cadera:",Valorar la capacidad para mover los pies y dedos de los pies.,Anotar las características y cantidad del drenaje.,Fomentar el cruce de las piernas.,Evitar la flexión aguda de la cadera.
PV2022,47,"¿Qué intervención enfermera NO está indicada para mantener la vía respiratoria
permeable en una paciente con alteración en el nivel de conciencia?",Colocar a la paciente en posición lateral o semiprona.,Aspiración de secreciones si precisa.,Medidas de higiene de la cavidad bucal.,Posición en decúbito supino con la cama totalmente horizontal.
PV2022,48,"Dentro de los factores de riesgo modificables para el accidente vascular cerebral
isquémico NO se encuentra:",La hipotensión.,La hiperlipidemia.,El tabaquismo.,La obesidad.
PV2022,11,49.- ¿Para qué se utiliza la prueba del monofilamento en pacientes con diabetes?,Para valorar el nivel de glucemia.,Para valorar la agudeza visual.,Para valorar la evolución de las úlceras neuropáticas.,Para valorar el umbral de sensibilidad en los pies.
PV2022,50,"Los resultados de la gasometría arterial de un paciente son PH: 7,46, PCO2:
44 mm Hg, PO2: 85 mm Hg y HCO3: 32 mEq/L. ¿Qué alteración del equilibrio
acido base presenta?",Acidosis metabólica.,Alcalosis respiratoria.,Alcalosis metabólica.,Acidosis respiratoria.
